category,amt,gender,city,state,city_pop,job,is_fraud,hour,age,is_night_transaction,transaction_speed,distance_to_merchant
shopping_net,976.94,F,Tulsa,OK,413574,Bookseller,1,22,52,1,-10123898.0,61.70716029946094
gas_transport,65.31,M,Luray,MO,519,Town planner,0,11,54,0,-32526631.0,56.730815899701426
grocery_pos,282.8,F,Queen Anne,MD,777,Television production assistant,1,1,23,1,41781820.0,40.43960212622782
misc_pos,8.63,F,Sebring,FL,50835,Environmental consultant,1,10,34,0,-43424963.0,64.62140142588487
shopping_pos,29.14,M,Ozawkie,KS,2661,Theatre director,0,1,71,1,39191460.0,86.51856454668656
grocery_pos,336.08,M,Roseland,NE,463,"Nurse, mental health",1,2,72,1,-33606294.0,108.47413115487102
kids_pets,82.67,M,San Antonio,TX,1595797,Land,0,21,24,0,38000372.0,126.95284433442654
shopping_pos,736.18,M,Lake Jackson,TX,28739,Futures trader,1,23,20,1,-35416884.0,14.600711449825074
personal_care,45.68,F,Manistique,MI,6469,Trade mark attorney,0,18,41,0,26850532.0,38.22764244865635
misc_pos,7.21,F,Saint Louis,MO,927396,Occupational hygienist,0,11,60,0,-19117244.0,67.08931023141481
shopping_pos,74.39,F,Plantersville,AL,1412,Drilling engineer,0,12,49,0,7690861.0,92.24020168535331
shopping_net,991.22,F,Clarksville,MO,1146,Exercise physiologist,1,22,91,1,11961090.0,61.70876089619618
shopping_pos,883.49,F,Port Saint Lucie,FL,181438,Primary school teacher,1,23,86,1,-6044400.0,97.88795526570087
food_dining,9.63,F,Napa,CA,94014,Airline pilot,0,15,34,0,-10310347.0,54.50069993239895
shopping_pos,854.47,F,Wappapello,MO,2601,Research scientist (medical),1,22,62,1,5122035.0,54.94317867006692
misc_net,22.28,F,New York City,NY,1577385,Herbalist,0,5,38,1,14109362.0,102.29422525947138
shopping_net,981.16,F,Bethel Springs,TN,3876,Senior tax professional/tax inspector,1,22,59,1,-10566463.0,131.96408129700592
shopping_net,899.93,M,Union,WV,2443,Chartered public finance accountant,1,22,78,1,-431820.0,45.284996268766214
entertainment,107.21,F,Joliet,IL,128354,"Teacher, secondary school",0,15,28,0,-10220450.0,65.73293387593569
food_dining,4.29,F,Sutherland,NE,1789,Insurance broker,0,22,38,1,-13628750.0,109.56277464533905
travel,10.69,M,Montandon,PA,645,Orthoptist,1,19,46,0,12692812.0,65.56286098857703
shopping_net,901.83,F,Eagarville,IL,91,Materials engineer,1,22,57,1,-509732.0,87.62951446369857
shopping_pos,6.11,F,Topeka,KS,163415,Secondary school teacher,0,23,15,1,5705684.0,67.62223874382386
gas_transport,9.49,M,Nanuet,NY,23045,Armed forces training and education officer,1,1,56,1,4673957.0,51.59362075059778
kids_pets,23.1,F,Esbon,KS,242,Tourism officer,1,23,32,1,17359791.0,103.71501608047053
personal_care,14.73,F,Greenwood,IN,78968,Financial adviser,0,21,52,0,-30764959.0,102.33536533720388
shopping_pos,1025.34,M,Cass,WV,365,Special effects artist,1,20,50,0,-9507598.0,70.18207962173027
shopping_net,1.92,F,Ratcliff,TX,43,"Engineer, production",0,4,70,1,20764425.0,104.87046926333112
kids_pets,49.97,M,Oaks,PA,737,Oceanographer,0,19,33,0,13184311.0,44.19929343263596
shopping_net,1289.89,F,Dayton,OH,479994,Environmental manager,1,1,49,1,-19244452.0,58.737346969484456
shopping_net,37.51,M,Mount Hope,AL,1312,"Librarian, academic",0,9,65,0,-17251737.0,91.10952907160711
gas_transport,79.04,F,Liberty Mills,IN,136,Soil scientist,0,1,67,1,43778117.0,22.24892464291592
grocery_pos,193.88,F,Leonard,TX,4090,Sub,0,11,43,0,-5235871.0,36.797571183004884
shopping_pos,1104.38,F,Manquin,VA,976,"Engineer, automotive",1,22,21,1,-40310427.0,84.8775784990379
shopping_net,100.79,M,Tekoa,WA,895,Clothing/textile technologist,0,12,21,0,37032403.0,45.15171993219053
shopping_pos,148.05,M,Acworth,NH,477,Naval architect,0,1,32,1,-16198547.0,47.84185058052525
gas_transport,12.16,M,Olmsted,IL,639,Mechanical engineer,1,1,37,1,2507606.0,123.12201591632443
home,207.48,F,Grandview,TX,5875,"Radiographer, therapeutic",1,23,27,1,-5104035.0,40.01230898862954
shopping_net,972.11,F,Karns City,PA,1888,Ship broker,1,22,20,1,10622339.0,75.43009043724922
home,28.94,M,Tamaroa,IL,2135,"Development worker, community",0,20,59,0,-16597639.0,127.30791549114608
shopping_net,958.38,M,Beasley,TX,2457,Trading standards officer,1,23,39,1,-4914198.0,59.19497328726287
entertainment,481.96,F,Knoxville,TN,391389,"Designer, industrial/product",1,0,26,1,-1292247.0,31.910329328180822
misc_net,111.72,M,Olmsted,IL,639,Mechanical engineer,0,3,37,1,28869134.0,37.53448934831866
misc_net,749.92,F,Lithopolis,OH,460,"Lecturer, higher education",1,22,16,1,-5805864.0,20.208790633329723
shopping_pos,774.52,M,Rock Glen,PA,143,Health and safety adviser,1,23,38,1,-10451172.0,67.48762378157926
personal_care,20.88,F,Plantersville,AL,1412,Drilling engineer,1,16,49,0,12589628.0,90.45951221929963
food_dining,58.64,F,Gaithersburg,MD,135332,Clinical biochemist,0,12,84,0,-15133669.0,57.648927758804355
kids_pets,16.61,F,Riverview,MI,15623,Writer,1,22,26,1,25953762.0,71.75112388836413
gas_transport,11.03,F,Beaver Falls,PA,28425,Podiatrist,1,3,20,1,-758550.0,103.56922578094228
misc_net,717.09,M,Harmony,PA,4589,Bookseller,1,22,64,1,3437342.0,71.64166579797657
entertainment,97.46,M,Oakland,CA,381459,Barista,0,19,46,0,-39062721.0,75.3127051300043
grocery_pos,202.47,F,Bauxite,AR,4074,"Scientist, audiological",0,2,44,1,-4554595.0,73.42080869515037
food_dining,14.66,M,Warren,MI,134056,"Doctor, hospital",0,16,40,0,20873536.0,73.76807329419228
home,80.09,M,Mount Saint Joseph,OH,177,Exhibition designer,0,12,46,0,16399586.0,52.779619549737916
shopping_net,1117.76,F,Deane,KY,230,"Conservation officer, historic buildings",1,23,22,1,-15079307.0,64.72963810550759
food_dining,2.31,M,Mc Veytown,PA,4653,Nutritional therapist,0,17,22,0,-16956060.0,64.68319450852225
gas_transport,12.11,M,Westport,KY,564,Pensions consultant,1,0,24,1,5468836.0,23.8905903769984
health_fitness,47.37,M,Seneca,WI,153,Quantity surveyor,0,23,58,1,17968545.0,53.16766973648499
grocery_pos,107.75,F,Grand Ridge,FL,3699,Art gallery manager,0,5,71,1,-17257470.0,56.66338565107086
gas_transport,7.8,F,Mc Clellandtown,PA,2379,"Sales professional, IT",1,1,49,1,1193081.0,48.478965998947714
entertainment,111.55,F,Philadelphia,PA,1526206,Structural engineer,0,22,35,1,31784786.0,88.59941105492159
personal_care,19.69,F,Mountain Park,OK,540,Research scientist (life sciences),1,22,36,1,-43716603.0,110.73876795476937
shopping_net,924.48,M,Scarborough,ME,18760,Make,1,23,87,1,43028458.0,59.17294520391096
personal_care,18.35,F,Clarksville,TN,151785,Pathologist,1,22,46,1,-38449464.0,78.05672476660556
shopping_pos,1010.03,F,Gaithersburg,MD,135332,Clinical biochemist,1,23,84,1,36895598.0,77.55690678784761
shopping_pos,1239.22,M,Fulton,OH,267,Facilities manager,1,23,15,1,-30069103.0,131.98245389616815
grocery_pos,200.68,F,Philadelphia,PA,1526206,Structural engineer,0,10,35,0,17408470.0,52.66235300643633
food_dining,126.51,F,Matthews,MO,1019,Aeronautical engineer,1,17,41,0,-9392413.0,24.14241038771106
home,109.02,F,Brandon,VT,5895,"Scientist, marine",0,19,44,0,-12436071.0,45.30494021069279
entertainment,474.24,F,Centerview,MO,2368,Electronics engineer,1,23,30,1,-6899016.0,101.7906981565653
shopping_net,1082.36,F,Oran,IA,53,Sports administrator,1,1,47,1,7871839.0,79.49930333085938
food_dining,54.29,M,Collettsville,NC,885,Soil scientist,0,20,31,0,9225806.0,83.67360687697081
misc_net,806.93,M,Elizabeth,NJ,124967,Operational researcher,1,1,39,1,5895148.0,7.673412136931828
shopping_net,1.61,F,Brunson,SC,1725,Social researcher,0,23,45,1,-10634436.0,92.0104817465278
shopping_pos,124.56,M,Bryant,WI,1080,Information systems manager,0,0,41,1,9593185.0,51.30544146293345
gas_transport,76.64,F,Colton,WA,761,Chief Marketing Officer,0,8,77,0,20765111.0,81.76121496794312
kids_pets,135.17,F,Hopewell,VA,31970,Purchasing manager,0,17,84,0,32396.0,89.68347415150086
misc_net,736.87,M,Mount Saint Joseph,OH,177,Exhibition designer,1,23,46,1,-8791029.0,72.97069599045832
shopping_net,1.69,M,Grenada,CA,589,Systems analyst,0,2,74,1,-13728824.0,90.40003834262129
kids_pets,41.72,M,Montandon,PA,645,Orthoptist,0,17,46,0,-10226808.0,81.5398220828632
grocery_net,44.68,F,Elberta,MI,372,"Exhibitions officer, museum/gallery",0,7,24,0,-814065.0,96.69707245254119
shopping_pos,347.09,F,Littleton,CO,320420,Water engineer,0,12,44,0,33195134.0,99.50023337228606
gas_transport,20.74,M,Comfrey,MN,914,Health and safety adviser,1,2,75,1,-4788299.0,98.86606097099768
grocery_pos,308.58,F,Colton,WA,761,Chief Marketing Officer,1,3,77,1,-15460463.0,106.1812978804058
home,92.3,M,New Boston,IL,1504,Manufacturing engineer,0,19,26,0,-6163347.0,84.85265481836512
gas_transport,8.01,M,Romulus,MI,31515,Police officer,1,2,48,1,18169793.0,65.64089637910924
shopping_pos,821.19,M,Comfrey,MN,914,Health and safety adviser,1,23,75,1,3444521.0,69.07305673875638
grocery_pos,86.61,M,Haw River,NC,6006,Paramedic,0,6,35,1,-18548976.0,80.26313897724069
grocery_pos,133.79,M,Cecilton,MD,663,Podiatrist,0,1,51,1,-1144371.0,55.375804398224375
misc_pos,58.63,F,Saint Paul,MN,753116,Fisheries officer,0,11,48,0,-19229599.0,81.06302112392831
food_dining,113.7,M,Cass,WV,365,Special effects artist,1,23,50,1,3843658.0,91.36193456562073
gas_transport,10.24,F,Mount Clemens,MI,16305,"Psychologist, sport and exercise",1,0,93,1,1647008.0,70.02088582457357
health_fitness,54.72,F,Grandview,TX,5875,"Radiographer, therapeutic",0,12,27,0,1771559.0,37.99156515331
kids_pets,38.0,M,San Antonio,TX,1595797,Exhibition designer,0,20,44,0,-7316193.0,104.91582588463771
grocery_pos,301.82,M,Ashland,KY,40470,Community pharmacist,1,19,79,0,8981313.0,33.211720551581344
shopping_net,7.81,M,Oriskany Falls,NY,1970,"Programmer, multimedia",0,3,71,1,1237383.0,95.51971436113482
gas_transport,63.74,M,Hawthorne,CA,93193,"Editor, magazine features",0,2,25,1,3624978.0,114.66890092549087
food_dining,126.78,F,Campbell,NE,493,"Surveyor, minerals",1,23,79,1,-3206725.0,14.322998752319076
health_fitness,35.28,M,Stoneham,MA,21437,Artist,0,15,56,0,31679437.0,54.65526632297603
entertainment,73.92,M,Alton,IA,1700,"Engineer, land",0,22,18,1,-19325364.0,22.780402271141643
food_dining,67.07,F,Bristol,PA,21125,"Administrator, charities/voluntary organisations",0,16,35,0,2397302.0,71.47605120587212
entertainment,412.8,F,Marietta,SC,5648,Museum/gallery exhibitions officer,1,22,85,1,12114982.0,117.31895406383933
entertainment,68.38,M,Graniteville,VT,970,Agricultural consultant,0,21,26,0,-23072082.0,99.34559061030937
food_dining,69.64,M,Hampton,FL,2060,Oncologist,0,12,36,0,23038155.0,22.51707641201956
shopping_net,1143.67,M,Walkertown,NC,7369,TEFL teacher,1,23,93,1,-31668224.0,66.222673723281
shopping_net,970.76,M,Easton,KS,1442,Air broker,1,23,38,1,1726851.0,52.89539619084513
grocery_pos,330.72,M,Big Indian,NY,397,Psychiatrist,1,5,88,1,-4645571.0,115.64418318002794
misc_pos,1.86,F,Higganum,CT,5438,"Librarian, academic",0,2,55,1,24614444.0,20.265380246399427
health_fitness,24.07,F,Hinesburg,VT,4542,Claims inspector/assessor,0,22,22,1,-9431647.0,83.39907635733074
entertainment,77.9,F,Mc Cracken,KS,320,Film/video editor,0,2,59,1,1050033.0,74.07298323934249
misc_pos,31.67,M,Harper,TX,2395,"Pharmacist, community",0,10,26,0,-10943987.0,26.824442625504613
shopping_net,191.85,M,Westport,KY,564,Pensions consultant,0,22,24,1,-820425.0,84.04275124583901
shopping_pos,908.31,M,Columbia,SC,333497,Mechanical engineer,1,22,52,1,22032181.0,108.09088923816742
misc_net,941.5,M,Bryant,WI,1080,Information systems manager,1,23,41,1,-3020727.0,25.26633175598086
misc_net,753.08,F,Henderson,WV,642,Building services engineer,1,23,73,1,18576965.0,98.65447860191668
entertainment,73.93,F,Allenhurst,NJ,1533,"Administrator, charities/voluntary organisations",0,19,85,0,-19972985.0,111.65429775954296
travel,10.33,F,Esbon,KS,242,Tourism officer,1,21,32,0,19099474.0,71.94361232960108
grocery_pos,269.86,F,Mount Morris,NY,4895,Acupuncturist,1,0,61,1,-42235474.0,87.56637198065319
misc_pos,717.73,F,Hills,MN,899,Data scientist,1,2,25,1,38970988.0,93.29595401709634
food_dining,25.63,F,Gadsden,AL,67082,Ceramics designer,0,17,50,0,3854882.0,72.41348287219876
shopping_net,23.65,M,Brainard,NE,614,Associate Professor,0,8,53,0,-27334030.0,62.23958921163666
home,45.14,F,Cottekill,NY,722,Comptroller,0,21,29,0,11796983.0,105.11294732264452
shopping_pos,625.52,F,Bonfield,IL,1617,Medical secretary,1,23,30,1,-15285096.0,23.645307439894754
shopping_net,6.67,M,Hancock,MD,3766,Press photographer,0,21,36,0,30058820.0,120.3094870828444
gas_transport,66.71,F,Spencer,SD,343,"Development worker, international aid",0,11,48,0,-39690962.0,99.50331696849614
grocery_pos,59.79,M,Mc Veytown,PA,4653,Nutritional therapist,0,1,22,1,16121395.0,48.44052124171269
food_dining,142.46,M,Arnold,MO,35439,Land/geomatics surveyor,0,18,35,0,24598562.0,94.18258028816848
personal_care,9.84,F,Cisco,IL,478,Landscape architect,0,18,60,0,-40696207.0,79.3892120872946
gas_transport,9.95,F,Atglen,PA,3066,Product manager,1,0,91,1,34583017.0,52.40455746987582
grocery_pos,294.87,M,Oklahoma City,OK,640470,Advertising copywriter,1,7,54,0,-12849826.0,85.0277125768831
grocery_pos,300.41,M,Shippingport,PA,198,Secretary/administrator,1,2,41,1,-11855511.0,95.24670191551175
home,19.9,F,Cisco,IL,478,Landscape architect,0,12,60,0,23884810.0,30.765475881428827
grocery_net,66.32,M,Highland,IN,23727,Community arts worker,0,2,38,1,-27080349.0,134.21449864528176
grocery_pos,119.03,M,Tyaskin,MD,470,Music tutor,0,5,55,1,-768418.0,113.8354876767985
shopping_net,1055.09,M,Chester Heights,PA,348,Management consultant,1,23,75,1,13370969.0,69.76960919082794
shopping_pos,806.28,M,Belmond,IA,3032,Community pharmacist,1,23,55,1,-11663413.0,84.3075439972798
grocery_pos,122.36,F,Cisco,IL,478,Landscape architect,0,9,60,0,-7825901.0,38.49664274182293
grocery_pos,331.05,M,Sontag,MS,1196,"Librarian, academic",1,1,62,1,7142062.0,103.83959925241965
shopping_pos,5.06,F,Louisville,KY,736284,Engineering geologist,0,2,68,1,29639272.0,37.578720612511134
misc_net,35.47,F,Tupper Lake,NY,6120,Chartered loss adjuster,0,4,43,1,-35762893.0,57.0096377574945
kids_pets,43.71,M,Leetsdale,PA,1140,"Administrator, education",0,23,34,1,9313135.0,104.30368758492087
grocery_pos,85.48,M,Atlantic,VA,741,"Geologist, engineering",0,3,33,1,15826284.0,102.88445216586881
gas_transport,45.73,M,Corriganville,MD,626,Energy engineer,0,6,59,1,14352499.0,74.17440467887485
home,90.91,M,Richland,NJ,825,Licensed conveyancer,0,14,28,0,-22262325.0,54.739472630797614
kids_pets,3.11,F,Napa,CA,94014,Airline pilot,0,14,34,0,12700803.0,39.160699964987266
kids_pets,14.78,F,Blackville,SC,4913,Technical brewer,0,12,53,0,-1995689.0,17.585918788194434
shopping_pos,4.57,M,Clarinda,IA,7297,IT trainer,0,15,29,0,-7762298.0,60.13365185810406
grocery_pos,177.48,F,Moravian Falls,NC,3495,"Psychologist, counselling",0,3,32,1,4880856.0,99.45954127192591
home,298.13,F,Fullerton,NE,1749,"Surveyor, mining",1,23,47,1,-15069.0,18.950106513136525
home,7.93,F,Esbon,KS,242,Tourism officer,0,14,32,0,-27074883.0,127.62629422217357
shopping_net,33.63,M,Luray,MO,519,Town planner,0,3,54,1,27174922.0,82.111222060402
health_fitness,20.94,F,Goodrich,MI,6951,Learning disability nurse,1,23,35,1,3442965.0,39.471166047555464
grocery_pos,317.81,M,Saxon,WI,795,Television/film/video producer,1,1,34,1,-31617384.0,30.38594096912923
shopping_net,1039.27,F,Kansas City,MO,545147,Counsellor,1,1,32,1,2335467.0,135.1801318851514
personal_care,7.17,M,Zavalla,TX,2836,"Designer, jewellery",0,19,34,0,2741236.0,71.5677160250362
shopping_net,5.88,F,Coyle,OK,1493,Amenity horticulturist,0,21,35,0,-2930152.0,73.04733530543432
travel,6.58,M,Nelson,NE,732,Television/film/video producer,0,13,63,0,-2448652.0,63.82902721856397
grocery_pos,333.31,M,Purmela,TX,258,Web designer,1,1,76,1,14731225.0,92.08957601942495
grocery_net,9.01,M,Mount Saint Joseph,OH,177,Exhibition designer,1,1,46,1,18837078.0,119.45650443688106
health_fitness,107.33,F,Camden,TX,99,Colour technologist,0,17,54,0,-5040626.0,61.18280186567967
grocery_pos,177.12,F,Tupper Lake,NY,6120,Chartered loss adjuster,0,10,43,0,-29833870.0,63.941243719613674
shopping_pos,1.94,F,Scotia,SC,302,Magazine features editor,0,21,47,0,22850221.0,40.41007417080674
misc_net,694.32,F,University,MS,4198,Curator,1,23,19,1,-12865784.0,31.953281571709017
grocery_pos,314.01,F,Wartburg,TN,7511,Further education lecturer,1,2,76,1,30508458.0,87.11454094972831
shopping_pos,3.57,F,Veedersburg,IN,4049,"Development worker, community",0,2,60,1,-3627851.0,90.97552530910114
shopping_pos,798.79,F,Cromona,KY,502,Chief Financial Officer,1,12,60,0,-22859818.0,79.7846410653738
shopping_pos,954.05,M,Newton,NH,4603,"Therapist, music",1,22,67,1,7208065.0,64.24068573449652
grocery_pos,322.8,M,Bowdoin,ME,3224,"Engineer, electronics",1,2,22,1,-10874921.0,51.02850619933927
travel,2.0,F,Queenstown,MD,3862,Maintenance engineer,0,18,57,0,14314412.0,109.15576457456255
shopping_net,935.03,M,Collegeville,MN,1536,Farm manager,1,20,39,0,-10792084.0,49.93685739635644
grocery_pos,50.44,F,Logan,IL,324,"Scientist, research (physical sciences)",0,7,44,0,-9723497.0,61.218271743798425
kids_pets,48.69,F,Tyler,TX,144160,Sports development officer,0,15,36,0,2190610.0,111.93656530544322
misc_net,809.36,M,Mallie,KY,798,Facilities manager,1,23,94,1,30179962.0,69.15744837511441
shopping_net,1.77,F,Spencer,SD,343,"Development worker, international aid",0,12,48,0,-32956090.0,101.13320383457125
grocery_pos,331.83,F,Jelm,WY,100,Public librarian,1,3,46,1,10854141.0,87.44286338064211
misc_net,9.52,M,Mount Hope,AL,1312,"Librarian, academic",0,1,65,1,337150.0,93.23623319631224
shopping_net,929.54,M,Elizabeth,NJ,124967,Operational researcher,1,22,39,1,9233838.0,68.3123792983128
shopping_net,1077.82,F,Lowville,NY,8830,Theme park manager,1,2,29,1,-330546.0,15.23510871255559
grocery_net,11.76,M,Lepanto,AR,2470,Counselling psychologist,1,2,51,1,-7345916.0,121.45841596988313
shopping_net,918.5,F,Rosewood,OH,133,Professor Emeritus,1,23,66,1,15108856.0,102.60536173166989
home,46.18,M,Wauchula,FL,14742,Teaching laboratory technician,0,16,27,0,-9873978.0,126.93092794840578
entertainment,456.06,M,Dallas,TX,1263321,Drilling engineer,1,23,61,1,11085978.0,91.28806129183324
food_dining,50.43,F,Umatilla,FL,11432,Private music teacher,0,21,34,0,-3983425.0,17.018947916925562
shopping_net,1022.06,F,Republic,MI,1038,Armed forces training and education officer,1,12,56,0,-19643179.0,33.136197052137405
misc_net,3.39,F,Lahoma,OK,1078,"Programme researcher, broadcasting/film/video",0,8,68,0,18215986.0,41.96518373360218
grocery_pos,279.83,M,Mc Veytown,PA,4653,Nutritional therapist,1,3,22,1,-27581527.0,42.59861304470886
entertainment,22.5,M,Fayetteville,NC,238602,"Scientist, research (maths)",0,22,27,1,44134371.0,119.7969056435339
health_fitness,156.38,M,Titusville,FL,54767,Set designer,0,12,32,0,220679.0,82.19808557106052
shopping_pos,6.14,F,Bradley,SC,1523,Research scientist (physical sciences),0,20,36,0,-26927920.0,76.96194392380927
grocery_pos,262.56,F,Eugene,OR,191096,"Scientist, physiological",1,0,56,1,-8710678.0,60.28972950209163
travel,5.59,M,Denham Springs,LA,71335,Herbalist,0,19,26,0,-5460589.0,9.25780427029444
misc_pos,8.24,M,Marienville,PA,4172,"Copywriter, advertising",1,23,58,1,38290661.0,106.01956758286622
grocery_net,47.22,M,Lawrence,MA,76383,Geoscientist,0,8,35,0,-18977410.0,44.859322239398196
misc_net,817.94,M,Leo,IN,5341,Biomedical engineer,1,21,25,0,20523730.0,54.67172617053342
kids_pets,3.25,F,Houston,TX,2906700,"Copywriter, advertising",0,19,35,0,-33012769.0,83.87343551191594
gas_transport,79.88,M,Ruckersville,VA,9815,"Designer, ceramics/pottery",0,1,44,1,34756963.0,90.19662086735549
